 ,location,profile_HWD,household_size,heater_type,has_solar,control_type,tariff_type,new_system,old_heater,ID,net_present_cost,payback_period,LCOHW,capital_cost,annual_energy_cost,daily_supply_cost,oandm_cost,others_cost,rebates,disconnection_costs,solar_ratio_real,annual_fit_opp_cost,emissions_total,annual_energy_consumption
3164,Adelaide,3,3,heat_pump,FALSE,CL3,CL,TRUE,none,3164,7766.739835,,0.510854845,5263,200.7979446,0,200,,0,0,0,0,0.153007167,827.6914451
3165,Adelaide,3,3,heat_pump,TRUE,GS,flat,TRUE,none,3165,7929.886005,,0.521583631,5263,226.9143361,0,200,,0,0,0.435468533,17.09719481,0.191024481,872.4801762
3166,Adelaide,3,3,heat_pump,TRUE,GS,tou,TRUE,none,3166,8076.002055,,0.531194329,5263,250.3045509,0,200,,0,0,0.435468533,17.09719481,0.191024481,872.4801762
3167,Adelaide,3,3,heat_pump,TRUE,CL1,CL,TRUE,none,3167,7612.483444,,0.500712036,5263,176.1046264,0,200,,0,0,0,0,0.153686174,725.9053027
3168,Adelaide,3,3,heat_pump,TRUE,CL2,CL,TRUE,none,3168,7289.638824,,0.479472278,5263,124.4237535,0,200,,0,0,0.397022207,24.75312067,0.176413796,850.5722008
3169,Adelaide,3,3,heat_pump,TRUE,CL3,CL,TRUE,none,3169,7289.17182,,0.47944296,5263,124.3489956,0,200,,0,0,0.380725754,23.09854888,0.153007167,827.6914451
3170,Adelaide,3,3,heat_pump,TRUE,timer_SS,flat,TRUE,none,3170,6860.97804,,0.451278373,5263,55.80385995,0,200,,0,0,0.83104219,26.81040297,0.125622683,716.9151458
3171,Adelaide,3,3,solar_thermal,FALSE,GS,flat,TRUE,none,3171,9562.998606,,0.645691201,6500,290.323926,0,200,,0,0,0.400070183,0,0.176066816,630.18
3172,Adelaide,3,3,solar_thermal,FALSE,GS,tou,TRUE,none,3172,9858.297418,,0.665629701,6500,337.595274,0,200,,0,0,0.400070183,0,0.176066816,630.18
3173,Adelaide,3,3,gas_instant,FALSE,GS,gas,TRUE,none,3173,7509.01175,,0.38389256,1323,442.9209619,347.334,200,,0,0,,0,0.412012531,
3174,Adelaide,3,3,gas_storage,FALSE,GS,gas,TRUE,none,3174,9752.013745,,0.641439392,1705,740.82962,347.334,200,,0,0,0,0,0.692640603,3288.277778
3175,Adelaide,3,4,resistive,FALSE,GS,flat,TRUE,none,3175,11564.39484,,0.570486859,1350,1435.117356,0,200,,0,0,0,0,0.673103757,3115.08
3176,Adelaide,3,4,resistive,FALSE,GS,tou,TRUE,none,3176,11782.81166,,0.581261649,1350,1470.081456,0,200,,0,0,0,0,0.673103757,3115.08
3177,Adelaide,3,4,resistive,FALSE,CL1,CL,TRUE,none,3177,6995.10116,,0.345082754,1350,703.666152,0,200,,0,0,0,0,0.609029124,2900.52
3178,Adelaide,3,4,resistive,FALSE,CL2,CL,TRUE,none,3178,7289.167812,,0.359584255,1350,750.740256,0,200,,0,0,0,0,0.65220404,3094.56
3179,Adelaide,3,4,resistive,FALSE,timer_OP,tou,TRUE,none,3179,12636.50774,,0.623380118,1350,1606.740876,0,200,,0,0,0,0,0.655702602,2925.54
3180,Adelaide,3,4,resistive,FALSE,CL3,CL,TRUE,none,3180,7218.515434,,0.356098796,1350,739.430244,0,200,,0,0,0,0,0.552001968,3047.94
3181,Adelaide,3,4,resistive,TRUE,GS,flat,TRUE,none,3181,9394.654634,,0.463450711,1350,1087.785974,0,200,,0,0,0.242022982,33.92644276,0.673103757,3115.08
3182,Adelaide,3,4,resistive,TRUE,GS,tou,TRUE,none,3182,9919.26471,,0.489330419,1350,1171.765403,0,200,,0,0,0.242022982,33.92644276,0.673103757,3115.08
3183,Adelaide,3,4,resistive,TRUE,CL1,CL,TRUE,none,3183,6994.99755,,0.345077643,1350,703.6495661,0,200,,0,0,2.36E-05,0.005011333,0.609029124,2900.52
3184,Adelaide,3,4,resistive,TRUE,CL2,CL,TRUE,none,3184,6333.616985,,0.312445674,1350,597.7759577,0,200,,0,0,0.203751294,46.21716022,0.65220404,3094.56
3185,Adelaide,3,4,resistive,TRUE,CL3,CL,TRUE,none,3185,5922.59849,,0.29216952,1350,531.9802364,0,200,,0,0,0.280553858,62.67966017,0.552001968,3047.94
3186,Adelaide,3,4,resistive,TRUE,timer_SS,flat,TRUE,none,3186,7051.081983,,0.347838852,1350,712.6275458,0,200,,0,0,0.476578405,63.3781604,0.501973605,2955.24
3187,Adelaide,3,4,resistive,TRUE,diverter,tou,TRUE,none,3187,7633.749332,,0.376583469,2450,629.8130856,0,200,,0,0,0.612651288,84.60004986,0.586312618,3068.631608
3188,Adelaide,3,4,resistive,TRUE,diverter,CL,TRUE,none,3188,5500.74117,,0.271359211,2450,288.3617592,0,200,,0,0,0.612651288,137.8040812,0.586312618,3068.631608
3189,Adelaide,3,4,heat_pump,FALSE,GS,flat,TRUE,none,3189,9874.276809,,0.487107565,5467,505.5155898,0,200,,0,0,0,0,0.238843602,1097.277165
3190,Adelaide,3,4,heat_pump,FALSE,GS,tou,TRUE,none,3190,9859.562133,,0.486381676,5467,503.1600687,0,200,,0,0,0,0,0.238843602,1097.277165
3191,Adelaide,3,4,heat_pump,FALSE,CL1,CL,TRUE,none,3191,8112.578329,,0.40020708,5467,223.5034095,0,200,,0,0,0,0,0.193089489,921.2836334
3192,Adelaide,3,4,heat_pump,FALSE,CL2,CL,TRUE,none,3192,8336.274089,,0.411236692,5467,259.3125617,0,200,,0,0,0,0,0.217180253,1068.889372
3193,Adelaide,3,4,heat_pump,FALSE,timer_OP,tou,TRUE,none,3193,9859.980196,,0.486405814,5467,503.2269922,0,200,,0,0,0,0,0.205691112,918.3618168
3194,Adelaide,3,4,heat_pump,FALSE,CL3,CL,TRUE,none,3194,8288.314504,,0.408871651,5467,251.6352054,0,200,,0,0,0,0,0.190972077,1037.243221
3195,Adelaide,3,4,heat_pump,TRUE,GS,flat,TRUE,none,3195,8490.617568,,0.418850325,5467,284.0198209,0,200,,0,0,0.438158137,21.6351413,0.238843602,1097.277165
3196,Adelaide,3,4,heat_pump,TRUE,GS,tou,TRUE,none,3196,8670.225118,,0.427710538,5467,312.7713454,0,200,,0,0,0.438158137,21.6351413,0.238843602,1097.277165
3197,Adelaide,3,4,heat_pump,TRUE,CL1,CL,TRUE,none,3197,8112.459293,,0.400201207,5467,223.4843542,0,200,,0,0,8.53E-05,0.00575743,0.193089489,921.2836334
3198,Adelaide,3,4,heat_pump,TRUE,CL2,CL,TRUE,none,3198,7701.350183,,0.379915264,5467,157.6741275,0,200,,0,0,0.391953377,30.70938675,0.217180253,1068.889372
3199,Adelaide,3,4,heat_pump,TRUE,CL3,CL,TRUE,none,3199,7686.891094,,0.379202774,5467,155.3595208,0,200,,0,0,0.382600219,29.08906711,0.190972077,1037.243221
3200,Adelaide,3,4,heat_pump,TRUE,timer_SS,flat,TRUE,none,3200,7112.72437,,0.350878172,5467,63.4470786,0,200,,0,0,0.847656626,34.48278408,0.154357931,904.0029502
3201,Adelaide,3,4,solar_thermal,FALSE,GS,flat,TRUE,none,3201,10840.09352,,0.556917332,6740,456.341778,0,200,,0,0,0.299834955,0,0.270230441,990.54
3202,Adelaide,3,4,solar_thermal,FALSE,GS,tou,TRUE,none,3202,11283.99234,,0.579722942,6740,527.400972,0,200,,0,0,0.299834955,0,0.270230441,990.54
3203,Adelaide,3,4,gas_instant,FALSE,GS,gas,TRUE,none,3203,8338.066286,,0.327901533,1322,575.7958506,347.334,200,,0,0,,0,0.535623019,
3204,Adelaide,3,4,gas_storage,FALSE,GS,gas,TRUE,none,3204,10989.08819,,0.542106023,1885,910.04579,347.334,200,,0,0,0,0,0.866260065,4112.527778
3205,Adelaide,3,5,resistive,FALSE,GS,flat,TRUE,none,3205,14135.43079,,0.557855599,1880,1761.845796,0,200,,0,0,0,0,0.827630352,3824.28
3206,Adelaide,3,5,resistive,FALSE,GS,tou,TRUE,none,3206,14435.43403,,0.569695245,1880,1809.870228,0,200,,0,0,0,0,0.827630352,3824.28
3207,Adelaide,3,5,resistive,FALSE,CL1,CL,TRUE,none,3207,8546.969134,,0.337318314,1880,867.24648,0,200,,0,0,0,0,0.742502182,3574.8
3208,Adelaide,3,5,resistive,FALSE,CL2,CL,TRUE,none,3208,8887.95551,,0.350763673,1880,921.83148,0,200,,0,0,0,0,0.801733611,3799.8
3209,Adelaide,3,5,resistive,FALSE,timer_OP,tou,TRUE,none,3209,15282.04513,,0.603120523,1880,1945.395486,0,200,,0,0,0,0,0.797827809,3598.2
3210,Adelaide,3,5,resistive,FALSE,CL3,CL,TRUE,none,3210,8806.391569,,0.347544653,1880,908.774748,0,200,,0,0,0,0,0.677311968,3745.98
3211,Adelaide,3,5,resistive,TRUE,GS,flat,TRUE,none,3211,11451.48404,,0.451933485,1880,1332.200381,0,200,,0,0,0.243860964,41.96666742,0.827630352,3824.28
3212,Adelaide,3,5,resistive,TRUE,GS,tou,TRUE,none,3212,12119.1614,,0.478283411,1880,1439.081979,0,200,,0,0,0.243860964,41.96666742,0.827630352,3824.28
3213,Adelaide,3,5,resistive,TRUE,CL1,CL,TRUE,none,3213,8546.949875,,0.337317554,1880,867.243397,0,200,,0,0,3.55E-06,0.000931495,0.742502182,3574.8
3214,Adelaide,3,5,resistive,TRUE,CL2,CL,TRUE,none,3214,7703.458516,,0.304017431,1880,732.2175456,0,200,,0,0,0.205692622,57.29060754,0.801733611,3799.8
3215,Adelaide,3,5,resistive,TRUE,CL3,CL,TRUE,none,3215,7203.843545,,0.284300021,1880,652.2393263,0,200,,0,0,0.282287137,77.51049633,0.677311968,3745.98
3216,Adelaide,3,5,resistive,TRUE,timer_SS,flat,TRUE,none,3216,8494.83083,,0.335248722,1880,858.9001954,0,200,,0,0,0.487306729,79.74102137,0.60519877,3636.36
3217,Adelaide,3,5,resistive,TRUE,diverter,tou,TRUE,none,3217,9195.546645,,0.362903528,2980,794.9828992,0,200,,0,0,0.583243004,98.75061313,0.71464262,3762.510746
3218,Adelaide,3,5,resistive,TRUE,diverter,CL,TRUE,none,3218,6605.753584,,0.260696985,2980,380.4095792,0,200,,0,0,0.583243004,160.8537765,0.71464262,3762.510746
3219,Adelaide,3,5,heat_pump,FALSE,GS,flat,TRUE,none,3219,10913.54311,,0.430701183,5750,626.5784786,0,200,,0,0,0,0,0.293296305,1360.057475
3220,Adelaide,3,5,heat_pump,FALSE,GS,tou,TRUE,none,3220,10845.42645,,0.428012971,5750,615.6743848,0,200,,0,0,0,0,0.293296305,1360.057475
3221,Adelaide,3,5,heat_pump,FALSE,CL1,CL,TRUE,none,3221,8756.337256,,0.345568951,5750,281.2535936,0,200,,0,0,0,0,0.240494006,1159.330559
3222,Adelaide,3,5,heat_pump,FALSE,CL2,CL,TRUE,none,3222,9006.697355,,0.355448112,5750,321.3311654,0,200,,0,0,0,0,0.262338962,1324.530773
3223,Adelaide,3,5,heat_pump,FALSE,timer_OP,tou,TRUE,none,3223,10862.27827,,0.428679752,5750,618.3720186,0,200,,0,0,0,0,0.25567291,1154.730582
3224,Adelaide,3,5,heat_pump,FALSE,CL3,CL,TRUE,none,3224,8953.403167,,0.353345351,5750,312.7998474,0,200,,0,0,0,0,0.23732858,1289.364581
3225,Adelaide,3,5,heat_pump,TRUE,GS,flat,TRUE,none,3225,9122.366585,,0.360012696,5750,339.8474621,0,200,,0,0,0.457613892,28.00715377,0.293296305,1360.057475
3226,Adelaide,3,5,heat_pump,TRUE,GS,tou,TRUE,none,3226,9350.571126,,0.369018751,5750,376.3783787,0,200,,0,0,0.457613892,28.00715377,0.293296305,1360.057475
3227,Adelaide,3,5,heat_pump,TRUE,CL1,CL,TRUE,none,3227,8756.337256,,0.345568951,5750,281.2535936,0,200,,0,0,0,0,0.240494006,1159.330559
3228,Adelaide,3,5,heat_pump,TRUE,CL2,CL,TRUE,none,3228,8237.254352,,0.325082146,5750,198.1589532,0,200,,0,0,0.383318599,37.21567665,0.262338962,1324.530773
3229,Adelaide,3,5,heat_pump,TRUE,CL3,CL,TRUE,none,3229,8220.750314,,0.324431263,5750,195.5169917,0,200,,0,0,0.374945374,35.43624616,0.23732858,1289.364581
3230,Adelaide,3,5,heat_pump,TRUE,timer_SS,flat,TRUE,none,3230,7450.789756,,0.294044501,5750,72.26192955,0,200,,0,0,0.861256965,43.81526195,0.188636711,1130.52495
3231,Adelaide,3,5,solar_thermal,FALSE,GS,flat,TRUE,none,3231,11430.00717,,0.464178339,7160,483.541506,0,200,,0,0,0.287109116,0,0.286730583,1049.58
3232,Adelaide,3,5,solar_thermal,FALSE,GS,tou,TRUE,none,3232,11929.26812,,0.484453578,7160,563.463054,0,200,,0,0,0.287109116,0,0.286730583,1049.58
3233,Adelaide,3,5,gas_instant,FALSE,GS,gas,TRUE,none,3233,9225.850181,,0.29025151,1322,717.9120382,347.334,200,,0,0,,0,0.669528774,
3234,Adelaide,3,5,gas_storage,FALSE,GS,gas,TRUE,none,3234,11700.92972,,0.461777643,1885,1023.997175,347.334,200,,0,0,0,0,1.008187085,4786.319444
3235,Adelaide,4,2,resistive,FALSE,GS,flat,TRUE,none,3235,7394.466171,,0.72956237,1100,807.616314,0,200,,0,0,0,0,0.380079305,1753.02
3236,Adelaide,4,2,resistive,FALSE,GS,tou,TRUE,none,3236,7604.102684,,0.750245799,1100,841.174866,0,200,,0,0,0,0,0.380079305,1753.02
3237,Adelaide,4,2,resistive,FALSE,CL1,CL,TRUE,none,3237,4774.199904,,0.471037743,1100,388.164852,0,200,,0,0,0,0,0.343531097,1600.02
3238,Adelaide,4,2,resistive,FALSE,CL2,CL,TRUE,none,3238,4991.885606,,0.492515966,1100,423.011916,0,200,,0,0,0,0,0.378062709,1743.66
3239,Adelaide,4,2,resistive,FALSE,timer_OP,tou,TRUE,none,3239,7778.069491,,0.767409375,1100,869.023422,0,200,,0,0,0,0,0.373759934,1637.46
3240,Adelaide,4,2,resistive,FALSE,CL3,CL,TRUE,none,3240,4935.963841,,0.486998058,1100,414.059976,0,200,,0,0,0,0,0.308976788,1706.76
3241,Adelaide,4,2,resistive,TRUE,GS,flat,TRUE,none,3241,6317.856467,,0.623340513,1100,635.2729458,0,200,,0,0,0.213397582,16.83406028,0.380079305,1753.02
3242,Adelaide,4,2,resistive,TRUE,GS,tou,TRUE,none,3242,6519.339293,,0.643219472,1100,667.526258,0,200,,0,0,0.213397582,16.83406028,0.380079305,1753.02
3243,Adelaide,4,2,resistive,TRUE,CL1,CL,TRUE,none,3243,4772.636162,,0.47088346,1100,387.9145288,0,200,,0,0,0.000644889,0.075633529,0.343531097,1600.02
3244,Adelaide,4,2,resistive,TRUE,CL2,CL,TRUE,none,3244,4512.487805,,0.445216991,1100,346.2700553,0,200,,0,0,0.181417728,23.18705024,0.378062709,1743.66
3245,Adelaide,4,2,resistive,TRUE,CL3,CL,TRUE,none,3245,4107.306818,,0.405240092,1100,281.4088008,0,200,,0,0,0.320367055,40.0796832,0.308976788,1706.76
3246,Adelaide,4,2,resistive,TRUE,timer_SS,flat,TRUE,none,3246,4985.086843,,0.491843265,1100,421.9235719,0,200,,0,0,0.446058489,33.18608252,0.295956357,1653.3
3247,Adelaide,4,2,resistive,TRUE,diverter,tou,TRUE,none,3247,4905.486974,,0.483990159,2200,233.0935679,0,200,,0,0,0.753186636,58.52023697,0.33281923,1726.5969
3248,Adelaide,4,2,resistive,TRUE,diverter,CL,TRUE,none,3248,4095.20152,,0.404044949,2200,103.3833082,0,200,,0,0,0.753186636,95.32296378,0.33281923,1726.5969
3249,Adelaide,4,2,heat_pump,FALSE,GS,flat,TRUE,none,3249,8609.996758,,0.849480962,5263,335.7862676,0,200,,0,0,0,0,0.156766944,728.8610107
3250,Adelaide,4,2,heat_pump,FALSE,GS,tou,TRUE,none,3250,8612.212483,,0.84969957,5263,336.1409602,0,200,,0,0,0,0,0.156766944,728.8610107
3251,Adelaide,4,2,heat_pump,FALSE,CL1,CL,TRUE,none,3251,7449.685208,,0.735010849,5263,150.0439322,0,200,,0,0,0,0,0.131499406,618.4828202
3252,Adelaide,4,2,heat_pump,FALSE,CL2,CL,TRUE,none,3252,7608.715554,,0.750693825,5263,175.5014637,0,200,,0,0,0,0,0.152157961,723.419059
3253,Adelaide,4,2,heat_pump,FALSE,timer_OP,tou,TRUE,none,3253,8607.356108,,0.849230527,5263,335.3635531,0,200,,0,0,0,0,0.138595641,610.7407383
3254,Adelaide,4,2,heat_pump,FALSE,CL3,CL,TRUE,none,3254,7475.281158,,0.737532143,5263,154.1413244,0,200,,0,0,0,0,0.111608353,635.3723184
3255,Adelaide,4,2,heat_pump,TRUE,GS,flat,TRUE,none,3255,7709.424946,,0.760628593,5263,191.6229939,0,200,,0,0,0.429330463,14.08150058,0.156766944,728.8610107
3256,Adelaide,4,2,heat_pump,TRUE,GS,tou,TRUE,none,3256,7728.429247,,0.762503598,5263,194.6651968,0,200,,0,0,0.429330463,14.08150058,0.156766944,728.8610107
3257,Adelaide,4,2,heat_pump,TRUE,CL1,CL,TRUE,none,3257,7449.583455,,0.735000809,5263,150.0276435,0,200,,0,0,0.00010856,0.004921528,0.131499406,618.4828202
3258,Adelaide,4,2,heat_pump,TRUE,CL2,CL,TRUE,none,3258,7216.963984,,0.712042691,5263,112.7899863,0,200,,0,0,0.357327376,18.9478619,0.152157961,723.419059
3259,Adelaide,4,2,heat_pump,TRUE,CL3,CL,TRUE,none,3259,6814.05675,,0.672293893,5263,48.2927134,0,200,,0,0,0.686698466,31.9814641,0.111608353,635.3723184
3260,Adelaide,4,2,heat_pump,TRUE,timer_SS,flat,TRUE,none,3260,6840.578848,,0.674905641,5263,52.53836311,0,200,,0,0,0.817876346,23.04581823,0.111549516,626.1695872
3261,Adelaide,4,2,solar_thermal,FALSE,GS,flat,TRUE,none,3261,8763.161171,,0.887537524,6500,162.286182,0,200,,0,0,0.542649637,0,0.09801809,352.26
3262,Adelaide,4,2,solar_thermal,FALSE,GS,tou,TRUE,none,3262,8941.268166,,0.905576294,6500,190.797498,0,200,,0,0,0.542649637,0,0.09801809,352.26
3263,Adelaide,4,2,gas_instant,FALSE,GS,gas,TRUE,none,3263,6586.719216,,0.505111575,1323,295.2806413,347.334,200,,0,0,,0,0.274675021,
3264,Adelaide,4,2,gas_storage,FALSE,GS,gas,TRUE,none,3264,8760.753292,,0.86436469,1705,582.148935,347.334,200,,0,0,0,0,0.541527368,2570.875
3265,Adelaide,4,3,resistive,FALSE,GS,flat,TRUE,none,3265,9436.197904,,0.620671487,1210,1116.847368,0,200,,0,0,0,0,0.523848853,2424.24
3266,Adelaide,4,3,resistive,FALSE,GS,tou,TRUE,none,3266,9718.730501,,0.639255235,1210,1162.075104,0,200,,0,0,0,0,0.523848853,2424.24
3267,Adelaide,4,3,resistive,FALSE,CL1,CL,TRUE,none,3267,5864.058355,,0.385711812,1210,545.020308,0,200,,0,0,0,0,0.479679633,2246.58
3268,Adelaide,4,3,resistive,FALSE,CL2,CL,TRUE,none,3268,6119.934532,,0.402542308,1210,585.980892,0,200,,0,0,0,0,0.522484612,2415.42
3269,Adelaide,4,3,resistive,FALSE,timer_OP,tou,TRUE,none,3269,10205.75856,,0.671289907,1210,1240.038414,0,200,,0,0,0,0,0.518717339,2291.22
3270,Adelaide,4,3,resistive,FALSE,CL3,CL,TRUE,none,3270,6057.465828,,0.398433294,1210,575.98092,0,200,,0,0,0,0,0.427259907,2374.2
3271,Adelaide,4,3,resistive,TRUE,GS,flat,TRUE,none,3271,7900.052456,,0.519630613,1210,870.9416516,0,200,,0,0,0.220178445,24.01944267,0.523848853,2424.24
3272,Adelaide,4,3,resistive,TRUE,GS,tou,TRUE,none,3272,8188.76793,,0.538621044,1210,917.1591406,0,200,,0,0,0.220178445,24.01944267,0.523848853,2424.24
3273,Adelaide,4,3,resistive,TRUE,CL1,CL,TRUE,none,3273,5862.834356,,0.385631303,1210,544.8243705,0,200,,0,0,0.000359505,0.059201238,0.479679633,2246.58
3274,Adelaide,4,3,resistive,TRUE,CL2,CL,TRUE,none,3274,5429.64878,,0.357138355,1210,475.4801494,0,200,,0,0,0.188573969,33.38707514,0.522484612,2415.42
3275,Adelaide,4,3,resistive,TRUE,CL3,CL,TRUE,none,3275,4876.045744,,0.320724709,1210,386.8595366,0,200,,0,0,0.328346612,57.1417865,0.427259907,2374.2
3276,Adelaide,4,3,resistive,TRUE,timer_SS,flat,TRUE,none,3276,6074.800349,,0.399572175,1210,578.7558251,0,200,,0,0,0.458179943,47.80470836,0.403860841,2318.58
3277,Adelaide,4,3,resistive,TRUE,diverter,tou,TRUE,none,3277,5746.365257,,0.377969454,2310,350.092351,0,200,,0,0,0.729994764,78.51605179,0.453611505,2390.155707
3278,Adelaide,4,3,resistive,TRUE,diverter,CL,TRUE,none,3278,4537.40919,,0.298449889,2310,156.5630154,0,200,,0,0,0.729994764,127.8939244,0.453611505,2390.155707
3279,Adelaide,4,3,heat_pump,FALSE,GS,flat,TRUE,none,3279,9130.594006,,0.600562656,5263,419.1233236,0,200,,0,0,0,0,0.203895131,909.7532529
3280,Adelaide,4,3,heat_pump,FALSE,GS,tou,TRUE,none,3280,9356.348296,,0.615411591,5263,455.2620048,0,200,,0,0,0,0,0.203895131,909.7532529
3281,Adelaide,4,3,heat_pump,FALSE,CL1,CL,TRUE,none,3281,7597.055601,,0.499705954,5263,173.6349419,0,200,,0,0,0,0,0.151419765,715.7252344
3282,Adelaide,4,3,heat_pump,FALSE,CL2,CL,TRUE,none,3282,7872.098845,,0.517786359,5263,217.6637843,0,200,,0,0,0,0,0.19303545,897.212631
3283,Adelaide,4,3,heat_pump,FALSE,timer_OP,tou,TRUE,none,3283,8943.772836,,0.588286169,5263,389.2170451,0,200,,0,0,0,0,0.160043525,708.3302311
3284,Adelaide,4,3,heat_pump,FALSE,CL3,CL,TRUE,none,3284,7739.062644,,0.509039196,5263,196.3673879,0,200,,0,0,0,0,0.14552543,809.4286395
3285,Adelaide,4,3,heat_pump,TRUE,GS,flat,TRUE,none,3285,8017.531017,,0.527351202,5263,240.9445242,0,200,,0,0,0.425122606,17.4040503,0.203895131,909.7532529
3286,Adelaide,4,3,heat_pump,TRUE,GS,tou,TRUE,none,3286,8162.828454,,0.536908106,5263,264.2036955,0,200,,0,0,0.425122606,17.4040503,0.203895131,909.7532529
3287,Adelaide,4,3,heat_pump,TRUE,CL1,CL,TRUE,none,3287,7597.055601,,0.499705954,5263,173.6349419,0,200,,0,0,0,0,0.151419765,715.7252344
3288,Adelaide,4,3,heat_pump,TRUE,CL2,CL,TRUE,none,3288,7346.123911,,0.483190421,5263,133.4658698,0,200,,0,0,0.386825556,25.43984802,0.19303545,897.212631
3289,Adelaide,4,3,heat_pump,TRUE,CL3,CL,TRUE,none,3289,7084.433164,,0.465980743,5263,91.57449123,0,200,,0,0,0.533657334,31.66248693,0.14552543,809.4286395
3290,Adelaide,4,3,heat_pump,TRUE,timer_SS,flat,TRUE,none,3290,6858.067056,,0.451088395,5263,55.33787051,0,200,,0,0,0.833543486,27.06725478,0.126166741,721.6114825
3291,Adelaide,4,3,solar_thermal,FALSE,GS,flat,TRUE,none,3291,9561.444517,,0.648861416,6500,290.075148,0,200,,0,0,0.400465222,0,0.175566744,629.64
3292,Adelaide,4,3,solar_thermal,FALSE,GS,tou,TRUE,none,3292,9896.751573,,0.671616117,6500,343.751004,0,200,,0,0,0.400465222,0,0.175566744,629.64
3293,Adelaide,4,3,gas_instant,FALSE,GS,gas,TRUE,none,3293,7509.01175,,0.38389256,1323,442.9209619,347.334,200,,0,0,,0,0.412012531,
3294,Adelaide,4,3,gas_storage,FALSE,GS,gas,TRUE,none,3294,9744.089193,,0.640922375,1705,739.56106,347.334,200,,0,0,0,0,0.69080336,3279.555556
3295,Adelaide,4,4,resistive,FALSE,GS,flat,TRUE,none,3295,11547.8179,,0.569673508,1350,1432.463724,0,200,,0,0,0,0,0.671233236,3109.32
3296,Adelaide,4,4,resistive,FALSE,GS,tou,TRUE,none,3296,11979.16876,,0.59095278,1350,1501.514244,0,200,,0,0,0,0,0.671233236,3109.32
3297,Adelaide,4,4,resistive,FALSE,CL1,CL,TRUE,none,3297,6975.460345,,0.344111189,1350,700.522056,0,200,,0,0,0,0,0.613531735,2887.56
3298,Adelaide,4,4,resistive,FALSE,CL2,CL,TRUE,none,3298,7294.896383,,0.359869639,1350,751.657284,0,200,,0,0,0,0,0.667590281,3098.34
3299,Adelaide,4,4,resistive,FALSE,timer_OP,tou,TRUE,none,3299,12587.71368,,0.620973434,1350,1598.929938,0,200,,0,0,0,0,0.663088135,2942.28
3300,Adelaide,4,4,resistive,FALSE,CL3,CL,TRUE,none,3300,7216.605911,,0.356007334,1350,739.124568,0,200,,0,0,0,0,0.546927214,3046.68
3301,Adelaide,4,4,resistive,TRUE,GS,flat,TRUE,none,3301,9526.72644,,0.469969627,1350,1108.92799,0,200,,0,0,0.225859635,31.60214458,0.671233236,3109.32
3302,Adelaide,4,4,resistive,TRUE,GS,tou,TRUE,none,3302,9968.272364,,0.491751839,1350,1179.610534,0,200,,0,0,0.225859635,31.60214458,0.671233236,3109.32
3303,Adelaide,4,4,resistive,TRUE,CL1,CL,TRUE,none,3303,6973.947272,,0.344036546,1350,700.2798437,0,200,,0,0,0.00034576,0.073182845,0.613531735,2887.56
3304,Adelaide,4,4,resistive,TRUE,CL2,CL,TRUE,none,3304,6382.550086,,0.314862045,1350,605.6091542,0,200,,0,0,0.194301489,44.12748522,0.667590281,3098.34
3305,Adelaide,4,4,resistive,TRUE,CL3,CL,TRUE,none,3305,5684.859825,,0.280443718,1350,493.9231001,0,200,,0,0,0.331745796,74.08601647,0.546927214,3046.68
3306,Adelaide,4,4,resistive,TRUE,timer_SS,flat,TRUE,none,3306,7097.078579,,0.350109706,1350,719.9906675,0,200,,0,0,0.474276281,63.44464948,0.504785202,2972.7
3307,Adelaide,4,4,resistive,TRUE,diverter,tou,TRUE,none,3307,6676.896087,,0.329382017,2450,476.6402964,0,200,,0,0,0.704062325,96.83524645,0.576172158,3056.397549
3308,Adelaide,4,4,resistive,TRUE,diverter,CL,TRUE,none,3308,5070.147641,,0.250118534,2450,219.4324724,0,200,,0,0,0.704062325,157.733857,0.576172158,3056.397549
3309,Adelaide,4,4,heat_pump,FALSE,GS,flat,TRUE,none,3309,9996.300322,,0.493129791,5467,525.0490783,0,200,,0,0,0,0,0.254502722,1139.676749
3310,Adelaide,4,4,heat_pump,FALSE,GS,tou,TRUE,none,3310,10293.68366,,0.507800077,5467,572.6541171,0,200,,0,0,0,0,0.254502722,1139.676749
3311,Adelaide,4,4,heat_pump,FALSE,CL1,CL,TRUE,none,3311,8091.671123,,0.399185657,5467,220.1565901,0,200,,0,0,0,0,0.19030082,907.4880052
3312,Adelaide,4,4,heat_pump,FALSE,CL2,CL,TRUE,none,3312,8432.814506,,0.416001782,5467,274.7667235,0,200,,0,0,0,0,0.239322133,1132.591606
3313,Adelaide,4,4,heat_pump,FALSE,timer_OP,tou,TRUE,none,3313,9794.408838,,0.483188429,5467,492.7303483,0,200,,0,0,0,0,0.20131437,898.351491
3314,Adelaide,4,4,heat_pump,FALSE,CL3,CL,TRUE,none,3314,8216.957841,,0.405355039,5467,240.2124515,0,200,,0,0,0,0,0.17730552,990.1584974
3315,Adelaide,4,4,heat_pump,TRUE,GS,flat,TRUE,none,3315,8511.619536,,0.419888661,5467,287.3818098,0,200,,0,0,0.452657244,23.21473211,0.254502722,1139.676749
3316,Adelaide,4,4,heat_pump,TRUE,GS,tou,TRUE,none,3316,8680.16012,,0.428202976,5467,314.3617376,0,200,,0,0,0.452657244,23.21473211,0.254502722,1139.676749
